HM	CM	ENET_B	SPCN_B	STATE	ENET_RSQ_HM	ENET_RSQ_CM	ENET_RSQ_PROD
HDAC1	SUZ12	1	1	14	0.384678444451475	0.3394991242565	0.130597995011628
HDAC2	SUZ12	1	1	14	0.428957596749717	0.3394991242565	0.145630728439702
KDM2A	KDM2B	1	1	14	0.333737434919561	0.393831391118405	0.131436278262659
KLF4	STAT3	1	1	14	0.290651111518306	0.21041842023711	0.0611583477258421
LSD1	MED12	1	1	14	0.812056315443215	0.828383098304759	0.672693726584797
LSD1	NIPBL	1	1	14	0.812056315443215	0.764000357731284	0.620411315496565
MBD2T	TAF1	0	0	14	0.170805967607985	0.0826824440149264	0.0141226548541625
MED12	MED1	1	1	14	0.828383098304759	0.741477692160298	0.61422758795561
MED12	NIPBL	1	1	14	0.828383098304759	0.764000357731284	0.632884983443386
MED1	NIPBL	1	1	14	0.741477692160298	0.764000357731284	0.566489222060235
NANOG	SOX2	1	1	14	0.568736424974981	0.689704697098327	0.392260183716155
NANOG	TCF3	1	1	14	0.568736424974981	0.418258239448438	0.237878695820234
OCT4	SOX2	1	1	14	0.671922375580624	0.689704697098327	0.463428018523423
OCT4	TCF3	1	1	14	0.671922375580624	0.418258239448438	0.281037069856364
OGT	TET1	1	1	14	0.279771100108226	0.505771753778764	0.141500319958351
P300	RING1B	1	1	14	0.477414539621586	0.655756576220728	0.313067723940246
POLII	RNAPII_S5P	1	1	14	0.78976478015016	0.759150990850662	0.599550715389949
POLII	RNAPII_S7P	1	1	14	0.78976478015016	0.824912048341065	0.651486482501299
RAD21	SMC3	1	1	14	0.322327570222044	0.573099225481995	0.184725680845747
RNAPII_S2P	RNAPII_S5P	1	1	14	0.578091151976359	0.759150990850662	0.438858470824853
RNAPII_S2P	RNAPII_S7P	1	1	14	0.578091151976359	0.824912048341065	0.476874356304664
RNAPII_S5P	RNAPII_S7P	1	1	14	0.759150990850662	0.824912048341065	0.626232798862768
SIN3A	TET1	1	1	14	0.236785319552696	0.505771753778764	0.119759326339232
SMC1	SMC3	1	1	14	0.74681090385043	0.573099225481995	0.42799675057819
CBX3	RNAPII_S2P	1	1	15	0.422353726716105	0.72841266282505	0.307647802731361
CBX7	RYBP	1	1	15	0.229550641371705	0.374273645424291	0.085914755355672
C_MYC	N_MYC	1	1	15	0.416159452299413	0.476867905558743	0.198453086396494
E2F1	POLII	1	1	15	0.648745547337247	0.836638143058514	0.542765270041714
ESRRB	RING1B	1	1	15	0.308069897868282	0.506212777938516	0.155948918799138
EZH2	G9A	1	1	15	0.0831449143026561	0.231502834906478	0.0192482833691211
HCFC1	ZC3H11A	1	1	15	0.34623590067942	0.388830466683346	0.134627066843707
HCFC1	ZNF384	1	1	15	0.34623590067942	0.215002777314845	0.0744416802521822
HDAC1	HDAC2	1	1	15	0.438985104123119	0.457573692725697	0.20086803514519
HDAC1	SUZ12	1	1	15	0.438985104123119	0.427704426875527	0.187755872365872
HDAC1	TCF3	1	1	15	0.438985104123119	0.490532310187656	0.215336377263483
HDAC2	SUZ12	1	1	15	0.457573692725697	0.427704426875527	0.195706294000563
HDAC2	TCF3	1	1	15	0.457573692725697	0.490532310187656	0.224454680573833
KDM2A	KDM2B	1	1	15	0.421088116926785	0.404693783173002	0.170411743088296
KLF4	STAT3	1	1	15	0.344667194138789	0.302204369783563	0.104159932189782
LSD1	MED12	1	1	15	0.778474212312216	0.766679511012301	0.596840228431216
LSD1	NIPBL	1	1	15	0.778474212312216	0.667886314814772	0.519932272839538
LSD1	SMC1	1	1	15	0.778474212312216	0.603914954059395	0.470132218164956
MAFK	ZC3H11A	1	1	15	0.12068840557143	0.388830466683346	0.0469273290616082
MED12	MED1	1	1	15	0.766679511012301	0.71281091561314	0.546497524226513
MED12	NIPBL	1	1	15	0.766679511012301	0.667886314814772	0.512054753253997
MED1	NIPBL	1	1	15	0.71281091561314	0.667886314814772	0.476076655588604
NANOG	OCT4	1	1	15	0.520779594910336	0.571772254778162	0.29776732322434
NANOG	SOX2	1	1	15	0.520779594910336	0.540437741298527	0.281448947987704
NANOG	TCF3	1	1	15	0.520779594910336	0.490532310187656	0.255459217789959
N_MYC	STAT3	1	1	15	0.476867905558743	0.302204369783563	0.144111564869387
OCT4	SOX2	1	1	15	0.571772254778162	0.540437741298527	0.309007305909476
OCT4	TCF3	1	1	15	0.571772254778162	0.490532310187656	0.280472765037537
OGT	TET1	1	1	15	0.193100752360775	0.45094460911827	0.0870777432937733
POLII	RNAPII_S5P	1	1	15	0.836638143058514	0.795358674136518	0.665427404195058
POLII	RNAPII_S7P	1	1	15	0.836638143058514	0.854743400757675	0.715110931601421
RNAPII_S2P	RNAPII_S5P	1	1	15	0.72841266282505	0.795358674136518	0.579349329728782
RNAPII_S2P	RNAPII_S7P	1	1	15	0.72841266282505	0.854743400757675	0.622605916578036
RNAPII_S5P	RNAPII_S7P	1	1	15	0.795358674136518	0.854743400757675	0.679827577953562
SIN3A	TET1	1	1	15	0.337731396519426	0.45094460911827	0.15229815259042
SMC1	SMC3	1	1	15	0.603914954059395	0.416215925170027	0.251359021327846
SUZ12	TCF3	1	1	15	0.427704426875527	0.490532310187656	0.20980284059274
ZC3H11A	ZNF384	1	1	15	0.388830466683346	0.215002777314845	0.0835996302415468
CBX3	MBD2T	1	1	16	0.396220039282222	0.471138012966063	0.186674322004762
CBX3	RNAPII_S2P	1	1	16	0.396220039282222	0.597312778115527	0.236667292408707
CBX7	RYBP	1	1	16	0.333520025999734	0.478167919239729	0.159478576857073
C_MYC	N_MYC	1	1	16	0.742596024121629	0.758219624537482	0.563050878592529
CoREST	MI2B	1	1	16	0.388864494852866	0.509311188800291	0.198053038155738
E2F1	RNAPII_S7P	1	1	16	0.750736101739414	0.865692477583874	0.649906595926452
EZH2	G9A	1	1	16	0.278361187069811	0.332372969571734	0.0925197343599059
EZH2	SUZ12	1	1	16	0.278361187069811	0.460090096767882	0.128071225495372
HCFC1	NIPBL	1	1	16	0.227022231692272	0.637351005473389	0.144692847633882
HDAC1	HDAC2	1	1	16	0.470209390591694	0.480290221041426	0.225836972143039
KDM2A	KDM2B	1	1	16	0.540760141660964	0.532391729897241	0.287896227278358
LSD1	MED12	1	1	16	0.775654843268849	0.833228772614831	0.646297933029653
LSD1	POLII	1	1	16	0.775654843268849	0.861650602213223	0.668343462812207
MAX	RYBP	1	1	16	0.494180198173985	0.478167919239729	0.236301117090332
MED12	MED1	1	1	16	0.833228772614831	0.782426177875281	0.651940003852734
NANOG	OCT4	1	1	16	0.534643288128071	0.592234552484639	0.316634228483444
NANOG	SOX2	1	1	16	0.534643288128071	0.581038392800803	0.310648276855671
NANOG	TCF3	1	1	16	0.534643288128071	0.47709743342297	0.25507694056272
OCT4	SOX2	1	1	16	0.592234552484639	0.581038392800803	0.344111012536778
OGT	TET1	1	1	16	0.509411396801015	0.630442404623675	0.321154545941937
POLII	RNAPII_S5P	1	1	16	0.861650602213223	0.835783578608057	0.720153423827554
POLII	RNAPII_S7P	1	1	16	0.861650602213223	0.865692477583874	0.745924444641601
RAD21	SMC3	1	1	16	0.40004173133574	0.647591610804211	0.259063669184617
RNAPII_S2P	RNAPII_S5P	1	1	16	0.597312778115527	0.835783578608057	0.499224211241715
RNAPII_S2P	RNAPII_S7P	1	1	16	0.597312778115527	0.865692477583874	0.517089178779337
RNAPII_S5P	RNAPII_S7P	1	1	16	0.835783578608057	0.865692477583874	0.723531556889125
SIN3A	TET1	1	1	16	0.548752351052157	0.630442404623675	0.345956751740217
SMC1	SMC3	1	1	16	0.749832197184684	0.647591610804211	0.48558504040769
SOX2	TCF3	1	1	16	0.581038392800803	0.47709743342297	0.277211925925471
SUZ12	TCF3	1	1	16	0.460090096767882	0.47709743342297	0.219507804311283
CBX7	RYBP	1	1	17	0.228516173221696	0.503708240359463	0.115105479507178
C_MYC	N_MYC	1	1	17	0.580733657559423	0.681093026183498	0.395533644233759
CoREST	MI2B	1	1	17	0.418079449608412	0.607559037665094	0.254007948071639
CoREST	SUZ12	1	1	17	0.418079449608412	0.295049915224867	0.123354306164221
E2F1	POLII	1	1	17	0.747730860170184	0.888961972056099	0.66470430002409
E2F1	RNAPII_S7P	1	1	17	0.747730860170184	0.837440567520795	0.626180155893731
ESRRB	RING1B	1	1	17	0.371363530110333	0.7446236683703	0.2765260740897
EZH2	G9A	1	1	17	0.182767937352905	0.269900821688751	0.0493292164699073
EZH2	SUZ12	1	1	17	0.182767937352905	0.295049915224867	0.0539256644217986
HDAC1	HDAC2	1	1	17	0.444510391100782	0.521627747279746	0.23186895395234
HDAC1	SUZ12	1	1	17	0.444510391100782	0.295049915224867	0.131152753210858
KDM2A	KDM2B	1	1	17	0.318673644308411	0.44321565606545	0.14124114833292
LSD1	MED12	1	1	17	0.891144767297741	0.9065020106117	0.807824523301498
LSD1	NIPBL	1	1	17	0.891144767297741	0.827580831357735	0.73749432738036
LSD1	POLII	1	1	17	0.891144767297741	0.888961972056099	0.792193809724474
MAFK	ZC3H11A	1	1	17	0.128512853447083	0.556183941147224	0.0714767853182742
MED12	MED1	1	1	17	0.9065020106117	0.865697074657058	0.784756138757291
NANOG	SOX2	1	1	17	0.71375198522223	0.785791507400506	0.56086024837788
NANOG	TCF3	1	1	17	0.71375198522223	0.524147498363367	0.374111317506119
OCT4	SOX2	1	1	17	0.805321728203035	0.785791507400506	0.632814974747044
OCT4	TCF3	1	1	17	0.805321728203035	0.524147498363367	0.422107369215284
OGT	TET1	1	1	17	0.434285303610274	0.56999041462482	0.247538460270286
P300	RING1B	1	1	17	0.63077880704367	0.7446236683703	0.469692829231099
POLII	RNAPII_S5P	1	1	17	0.888961972056099	0.82458640839536	0.733025959737795
POLII	RNAPII_S7P	1	1	17	0.888961972056099	0.837440567520795	0.744452818383065
RAD21	ZC3H11A	1	1	17	0.532748852114848	0.556183941147224	0.296306356210896
RNAPII_S2P	RNAPII_S5P	1	1	17	0.462642820229231	0.82458640839536	0.381488981502722
RNAPII_S2P	RNAPII_S7P	1	1	17	0.462642820229231	0.837440567520795	0.387435865932189
RNAPII_S5P	RNAPII_S7P	1	1	17	0.82458640839536	0.837440567520795	0.690542109816545
SIN3A	TET1	1	1	17	0.497757826088653	0.56999041462482	0.283717189675021
SMC1	SMC3	1	1	17	0.895781314490285	0.860489994471918	0.770810858353792
CBX7	PHF19	1	1	18	0.813466551222092	0.635797634202893	0.517200108770193
CBX7	RING1B	1	1	18	0.813466551222092	0.785480682756256	0.638962262053306
CBX7	SUZ12	1	1	18	0.813466551222092	0.842495507786663	0.685341915139322
C_MYC	N_MYC	1	1	18	0.503383419905323	0.472900906014513	0.238050475345912
C_MYC	STAT3	1	1	18	0.503383419905323	0.321700443457495	0.161938669412693
CoREST	MI2B	1	1	18	0.724375393739546	0.678989262995484	0.491843114727277
CoREST	RYBP	1	1	18	0.724375393739546	0.561615333704641	0.406820328482466
E2F1	POLII	1	1	18	0.381910468900111	0.635178053652219	0.242581148305379
EZH2	RING1B	1	1	18	0.773633498069214	0.785480682756256	0.607674168266517
EZH2	SUZ12	1	1	18	0.773633498069214	0.842495507786663	0.651782746796595
G9A	REST	1	1	18	0.729119231625415	0.521426604921883	0.380182165529692
HCFC1	MAFK	1	1	18	0.473384524238653	0.547162656525746	0.259018333840598
HCFC1	ZC3H11A	1	1	18	0.473384524238653	0.543155962703605	0.257121626991834
HDAC1	HDAC2	1	1	18	0.45267532494187	0.496637773362989	0.224815665435498
KDM2A	KDM2B	1	1	18	0.437305151476996	0.601368716657451	0.262981637731413
KDM2A	RING1B	0	0	18	0.437305151476996	0.785480682756256	0.343494748954979
KLF4	STAT3	1	1	18	0.350141500830682	0.321700443457495	0.112640676090103
LSD1	MED12	1	1	18	0.728572141239032	0.686121340542915	0.499888894229146
LSD1	MED1	1	1	18	0.728572141239032	0.764317147827553	0.55686018097843
MAFK	ZC3H11A	1	1	18	0.547162656525746	0.543155962703605	0.297194659460704
MAFK	ZNF384	1	1	18	0.547162656525746	0.326871165140067	0.178851695059705
MAX	RYBP	1	1	18	0.419205210149068	0.561615333704641	0.235432073988593
MBD2T	TAF1	0	0	18	0.669770826168491	0.777247345344934	0.520577596628942
MED12	MED1	1	1	18	0.686121340542915	0.764317147827553	0.524414306067378
MED12	NIPBL	1	1	18	0.686121340542915	0.780582246806554	0.535574137582913
MED1	NIPBL	1	1	18	0.764317147827553	0.780582246806554	0.596612396524009
NANOG	OCT4	1	1	18	0.447779669258967	0.486004256291031	0.217622825140448
NANOG	SOX2	1	1	18	0.447779669258967	0.595429348512786	0.266621156744138
NANOG	TCF3	1	1	18	0.447779669258967	0.536504487457224	0.240235801949548
NIPBL	RYBP	1	1	18	0.780582246806554	0.561615333704641	0.438386959024182
OCT4	SOX2	1	1	18	0.486004256291031	0.595429348512786	0.289381197697809
OGT	TET1	1	1	18	0.471334176391026	0.528690324389521	0.24918981861204
POLII	RNAPII_S7P	1	1	18	0.635178053652219	0.769636860973006	0.488856443371837
RAD21	SMC3	1	1	18	0.551943558948575	0.789760086138994	0.43590299265909
RING1B	RNAPII_S5P	1	1	18	0.785480682756256	0.773513039301017	0.60757955023103
RING1B	SUZ12	1	1	18	0.785480682756256	0.842495507786663	0.661763946675347
RNAPII_S2P	RNAPII_S7P	1	1	18	0.628899593957533	0.769636860973006	0.484024309360674
RNAPII_S5P	RNAPII_S7P	1	1	18	0.773513039301017	0.769636860973006	0.595324147489324
SIN3A	TET1	1	1	18	0.565044887513398	0.528690324389521	0.298733764874099
SMC1	SMC3	1	1	18	0.79389191463853	0.789760086138994	0.626984146889976
SOX2	TCF3	1	1	18	0.595429348512786	0.536504487457224	0.319450517440841
ZC3H11A	ZNF384	1	1	18	0.543155962703605	0.326871165140067	0.177542022381702
BRG1	P300	0	0	19	0.0893211359378717	0.108782084880477	0.00971653939121422
CBX3	MBD2T	1	1	19	0.153469315796499	0.294139498763984	0.0451413876240337
CBX7	RING1B	1	1	19	0.62206970990056	0.775823369838581	0.482616218609561
CBX7	RYBP	1	1	19	0.62206970990056	0.260828931335082	0.162253777649288
CBX7	SUZ12	1	1	19	0.62206970990056	0.75411074357571	0.469109451489038
C_MYC	E2F1	1	1	19	0.306789596753386	0.35669694510932	0.109430911953253
C_MYC	KLF4	1	1	19	0.306789596753386	0.385971896918457	0.118412162613753
C_MYC	N_MYC	1	1	19	0.306789596753386	0.365852358252958	0.1122396974597
C_MYC	STAT3	1	1	19	0.306789596753386	0.314420145257732	0.0964608295747605
CoREST	HDAC1	1	1	19	0.289216791657236	0.379604824238785	0.10978808936395
CoREST	HDAC2	1	1	19	0.289216791657236	0.3593347776265	0.103925651516003
CoREST	MI2B	1	1	19	0.289216791657236	0.307529500259848	0.0889426954051064
E2F1	KLF4	1	1	19	0.35669694510932	0.385971896918457	0.137674996528863
E2F1	N_MYC	1	1	19	0.35669694510932	0.365852358252958	0.130498418549871
E2F1	STAT3	1	1	19	0.35669694510932	0.314420145257732	0.112152705294262
EZH2	RING1B	1	1	19	0.65527735546657	0.775823369838581	0.508379486096988
EZH2	SUZ12	1	1	19	0.65527735546657	0.75411074357571	0.49415169377922
G9A	MBD2T	0	0	19	0.277691827370366	0.294139498763984	0.0816801349135744
HCFC1	MAFK	1	1	19	0.443571935285486	0.433052795992771	0.192090066799304
HCFC1	ZC3H11A	1	1	19	0.443571935285486	0.490287765229922	0.217477892869833
HCFC1	ZNF384	1	1	19	0.443571935285486	0.291199654945628	0.129167994498698
HDAC1	HDAC2	1	1	19	0.379604824238785	0.3593347776265	0.13640521510379
HDAC1	MI2B	1	1	19	0.379604824238785	0.307529500259848	0.116739681894381
KDM2A	KDM2B	1	1	19	0.284771415559088	0.541169368030045	0.154109566991133
KLF4	N_MYC	1	1	19	0.385971896918457	0.365852358252958	0.141208728706985
KLF4	STAT3	1	1	19	0.385971896918457	0.314420145257732	0.121357339894503
LSD1	NIPBL	1	1	19	0.615047005437227	0.487442861891174	0.299800272527919
MAFK	ZC3H11A	1	1	19	0.433052795992771	0.490287765229922	0.212320487573865
MAFK	ZNF384	1	1	19	0.433052795992771	0.291199654945628	0.126104824766334
MBD2T	TAF1	0	0	19	0.294139498763984	0.264170679673134	0.0777030313071966
MED12	MED1	1	1	19	0.41829590322401	0.350327364243772	0.146540501250436
MED12	NIPBL	1	1	19	0.41829590322401	0.487442861891174	0.203895352184865
MED1	NIPBL	1	1	19	0.350327364243772	0.487442861891174	0.170764573025776
MED1	SETDB1	1	1	19	0.350327364243772	0.141439080512579	0.0495499802770344
NANOG	OCT4	1	1	19	0.693582052497838	0.705043746751359	0.489005688972574
NANOG	SOX2	1	1	19	0.693582052497838	0.730915547131301	0.506949905381908
NANOG	TCF3	1	1	19	0.693582052497838	0.504854778725073	0.350158213641478
N_MYC	STAT3	1	1	19	0.365852358252958	0.314420145257732	0.115031351624779
OCT4	SOX2	1	1	19	0.705043746751359	0.730915547131301	0.515327435908272
OCT4	TCF3	1	1	19	0.705043746751359	0.504854778725073	0.355944704757654
POLII	RNAPII_S2P	1	1	19	0.421025846100202	0.316898112163378	0.133422295801143
POLII	RNAPII_S5P	1	1	19	0.421025846100202	0.567341017909117	0.238865232092536
POLII	RNAPII_S7P	1	1	19	0.421025846100202	0.497870868507942	0.209616503662199
RING1B	RNAPII_S5P	1	1	19	0.775823369838581	0.567341017909117	0.440156420361902
RING1B	SUZ12	1	1	19	0.775823369838581	0.75411074357571	0.585056738312385
RNAPII_S2P	RNAPII_S7P	1	1	19	0.316898112163378	0.497870868507942	0.157774338331308
RNAPII_S5P	RNAPII_S7P	1	1	19	0.567341017909117	0.497870868507942	0.282462565326592
SIN3A	TET1	1	1	19	0.145670935503824	0.388655956594977	0.056615876786324
SMC1	SMC3	1	1	19	0.500171594821704	0.463299024131722	0.231729011779302
SOX2	TCF3	1	1	19	0.730915547131301	0.504854778725073	0.369006206813689
ZC3H11A	ZNF384	1	1	19	0.490287765229922	0.291199654945628	0.142771628059016
CBX7	RYBP	1	1	20	0.206395946853351	0.357173293169673	0.0737191200344841
C_MYC	KLF4	1	1	20	0.267386167585001	0.270892236886052	0.0724328370494897
C_MYC	N_MYC	1	1	20	0.267386167585001	0.331482162319965	0.0886337450055248
C_MYC	STAT3	1	1	20	0.267386167585001	0.285953909059784	0.0764601198494454
EZH2	G9A	1	1	20	0.0831266604824498	0.146191835586391	0.012152439082096
G9A	MBD2T	0	0	20	0.146191835586391	0.165567549129829	0.0242046239208295
HCFC1	MAFK	1	1	20	0.166526973797413	0.102635731111529	0.017091617705488
HDAC1	HDAC2	1	1	20	0.398216987028687	0.380804076204349	0.151642651874338
HDAC1	SUZ12	1	1	20	0.398216987028687	0.352808611367851	0.14049438221668
HDAC1	TCF3	1	1	20	0.398216987028687	0.448589912163931	0.178636123233384
HDAC2	SUZ12	1	1	20	0.380804076204349	0.352808611367851	0.134350957328874
HDAC2	TCF3	1	1	20	0.380804076204349	0.448589912163931	0.170824867096176
KDM2A	KDM2B	1	1	20	0.261277589135578	0.265805971046254	0.0694491432928064
KLF4	N_MYC	1	1	20	0.270892236886052	0.331482162319965	0.0897959444386808
KLF4	STAT3	1	1	20	0.270892236886052	0.285953909059784	0.0774626940715154
LSD1	MED12	1	1	20	0.650578920135665	0.673947232813732	0.438455862952378
LSD1	MI2B	1	1	20	0.650578920135665	0.355008322497888	0.23096093108985
MBD2T	TAF1	0	0	20	0.165567549129829	0.0664381836616286	0.0110000072374933
MED12	MED1	1	1	20	0.673947232813732	0.526112631390838	0.354572152074206
MED12	NIPBL	1	1	20	0.673947232813732	0.592727385460167	0.399466981243798
MED1	NIPBL	1	1	20	0.526112631390838	0.592727385460167	0.31184136446186
NANOG	OCT4	1	1	20	0.447688664150326	0.441836742759432	0.197805301138501
NANOG	SOX2	1	1	20	0.447688664150326	0.434817321302149	0.194662785723182
NANOG	TCF3	1	1	20	0.447688664150326	0.448589912163931	0.200828618527983
N_MYC	STAT3	1	1	20	0.331482162319965	0.285953909059784	0.0947886200989838
OCT4	SOX2	1	1	20	0.441836742759432	0.434817321302149	0.192118268939523
OCT4	TCF3	1	1	20	0.441836742759432	0.448589912163931	0.198203505625251
POLII	RNAPII_S2P	1	1	20	0.774795101799117	0.599838637915051	0.464752038526436
POLII	RNAPII_S5P	1	1	20	0.774795101799117	0.607857085075889	0.470964692110688
POLII	RNAPII_S7P	1	1	20	0.774795101799117	0.777823675337556	0.602653973714925
RAD21	ZC3H11A	1	1	20	0.611061623785278	0.673650620418417	0.411642041976838
RNAPII_S2P	RNAPII_S5P	1	1	20	0.599838637915051	0.607857085075889	0.364616165958935
RNAPII_S2P	RNAPII_S7P	1	1	20	0.599838637915051	0.777823675337556	0.466568693952559
RNAPII_S5P	RNAPII_S7P	1	1	20	0.607857085075889	0.777823675337556	0.472805631993702
SIN3A	TET1	1	1	20	0.182794005269964	0.40082503933428	0.0732684143524039
SMC1	SMC3	1	1	20	0.910869291701772	0.905863738385679	0.825123461761683
SUZ12	TCF3	1	1	20	0.352808611367851	0.448589912163931	0.158266383984183
5fC	RNAPII_S2P	0	0	1	0.0847737632165083	NA	0.0847737632165083
5fC	RYBP	1	1	1	0.0847737632165083	NA	0.0847737632165083
5hmC	MBD2T	1	1	1	0.132217481153751	NA	0.132217481153751
5hmC	OGT	1	1	1	0.132217481153751	NA	0.132217481153751
5hmC	TET1	1	1	1	0.132217481153751	NA	0.132217481153751
CTCF	RAD21	1	1	1	0.224691659005771	NA	0.224691659005771
H2AZ	MBD2T	0	0	1	0.0668430168307058	NA	0.0668430168307058
H2AZ	TAF1	1	1	1	0.0668430168307058	NA	0.0668430168307058
H2Aub1	E2F1	0	0	1	0.203080839709432	NA	0.203080839709432
H2Aub1	RING1B	1	1	1	0.203080839709432	NA	0.203080839709432
H2Aub1	RNAPII_S5P	1	1	1	0.203080839709432	NA	0.203080839709432
H2Aub1	RNAPII_S7P	1	1	1	0.203080839709432	NA	0.203080839709432
H3K27ac	RNAPII_S2P	1	1	1	0.180453964004361	NA	0.180453964004361
H3K27me3	CBX7	1	1	1	0.28158755492723	NA	0.28158755492723
H3K27me3	RYBP	1	1	1	0.28158755492723	NA	0.28158755492723
H3K36me2	CBX7	1	1	1	0.373963049016418	NA	0.373963049016418
H3K36me2	RYBP	1	1	1	0.373963049016418	NA	0.373963049016418
H3K36me3	MBD2T	0	0	1	0.202885959592185	NA	0.202885959592185
H3K36me3	RNAPII_S2P	1	1	1	0.202885959592185	NA	0.202885959592185
H3K4me1	MBD2T	0	0	1	0.222898450515112	NA	0.222898450515112
H3K4me1	TAF1	1	1	1	0.222898450515112	NA	0.222898450515112
H3K4me1	TET1	1	1	1	0.222898450515112	NA	0.222898450515112
H3K4me2	RNAPII_S2P	1	1	1	0.174864931640209	NA	0.174864931640209
H3K4me3	TAF1	1	1	1	0.0268943363035242	NA	0.0268943363035242
H3K9ac	HCFC1	1	1	1	0.474191949198521	NA	0.474191949198521
H3K9ac	MAFK	1	1	1	0.474191949198521	NA	0.474191949198521
H3K9ac	ZC3H11A	1	1	1	0.474191949198521	NA	0.474191949198521
H3K9me3	SETDB1	1	1	1	0.269966661048191	NA	0.269966661048191
5fC	NIPBL	1	1	2	0.140131853633937	NA	0.140131853633937
5hmC	KDM2A	1	1	2	0.356728652926346	NA	0.356728652926346
5hmC	OGT	1	1	2	0.356728652926346	NA	0.356728652926346
5hmC	TET1	1	1	2	0.356728652926346	NA	0.356728652926346
CTCF	RAD21	1	1	2	0.295754756611205	NA	0.295754756611205
CTCF	SMC3	1	1	2	0.295754756611205	NA	0.295754756611205
H2AZ	MBD2T	0	0	2	0.144320113852485	NA	0.144320113852485
H2AZ	TAF1	1	1	2	0.144320113852485	NA	0.144320113852485
H2Aub1	RING1B	1	1	2	0.114955358609785	NA	0.114955358609785
H2Aub1	RNAPII_S5P	1	1	2	0.114955358609785	NA	0.114955358609785
H3K27ac	E2F1	1	1	2	0.316841162202222	NA	0.316841162202222
H3K27ac	KDM2A	0	0	2	0.316841162202222	NA	0.316841162202222
H3K27ac	TET1	0	0	2	0.316841162202222	NA	0.316841162202222
H3K27me3	CBX7	1	1	2	0.300994682682797	NA	0.300994682682797
H3K27me3	RYBP	1	1	2	0.300994682682797	NA	0.300994682682797
H3K36me2	CBX7	1	1	2	0.285139185276887	NA	0.285139185276887
H3K36me2	RYBP	1	1	2	0.285139185276887	NA	0.285139185276887
H3K36me3	MBD2T	0	0	2	0.196560265377036	NA	0.196560265377036
H3K36me3	RNAPII_S2P	1	1	2	0.196560265377036	NA	0.196560265377036
H3K36me3	TAF1	1	1	2	0.196560265377036	NA	0.196560265377036
H3K4me1	MBD2T	0	0	2	0.212294677767562	NA	0.212294677767562
H3K79me2	KDM2A	0	0	2	0.118159370118043	NA	0.118159370118043
H3K79me2	TET1	0	0	2	0.118159370118043	NA	0.118159370118043
H3K9ac	E2F1	1	1	2	0.256097713150105	NA	0.256097713150105
H3K9ac	POLII	1	1	2	0.256097713150105	NA	0.256097713150105
H3K9ac	ZC3H11A	1	1	2	0.256097713150105	NA	0.256097713150105
H3K9ac	ZNF384	1	1	2	0.256097713150105	NA	0.256097713150105
H3K9me3	SETDB1	1	1	2	0.242276485656126	NA	0.242276485656126
5fC	NIPBL	1	1	3	0.10495989517266	NA	0.10495989517266
5fC	OGT	1	1	3	0.10495989517266	NA	0.10495989517266
5fC	RNAPII_S2P	0	0	3	0.10495989517266	NA	0.10495989517266
5hmC	OGT	1	1	3	0.209459885727369	NA	0.209459885727369
5hmC	TET1	1	1	3	0.209459885727369	NA	0.209459885727369
5mC	MBD2T	1	1	3	0.0791283731261671	NA	0.0791283731261671
CTCF	RAD21	1	1	3	0.337819690308732	NA	0.337819690308732
H2AZ	MBD2T	0	0	3	0.0669228206744332	NA	0.0669228206744332
H2AZ	TAF1	1	1	3	0.0669228206744332	NA	0.0669228206744332
H2Aub1	RING1B	1	1	3	0.172905284860192	NA	0.172905284860192
H2Aub1	RNAPII_S5P	1	1	3	0.172905284860192	NA	0.172905284860192
H3K27ac	MBD2T	0	0	3	0.181662837856504	NA	0.181662837856504
H3K27ac	RNAPII_S2P	1	1	3	0.181662837856504	NA	0.181662837856504
H3K27ac	TAF1	1	1	3	0.181662837856504	NA	0.181662837856504
H3K27me3	CBX7	1	1	3	0.301020262658551	NA	0.301020262658551
H3K27me3	RYBP	1	1	3	0.301020262658551	NA	0.301020262658551
H3K36me2	CBX7	1	1	3	0.334739864608228	NA	0.334739864608228
H3K36me2	RYBP	1	1	3	0.334739864608228	NA	0.334739864608228
H3K36me3	MBD2T	0	0	3	0.14762214011926	NA	0.14762214011926
H3K36me3	RNAPII_S2P	1	1	3	0.14762214011926	NA	0.14762214011926
H3K4me1	MBD2T	0	0	3	0.183385542734303	NA	0.183385542734303
H3K4me2	TET1	1	1	3	0.0973742976401253	NA	0.0973742976401253
H3K4me3	TAF1	1	1	3	0.028874297433547	NA	0.028874297433547
H3K79me2	HDAC1	1	1	3	0.180107803937955	NA	0.180107803937955
H3K79me2	HDAC2	1	1	3	0.180107803937955	NA	0.180107803937955
H3K79me2	SUZ12	1	1	3	0.180107803937955	NA	0.180107803937955
H3K79me2	TCF3	1	1	3	0.180107803937955	NA	0.180107803937955
H3K9ac	HCFC1	1	1	3	0.43373694842784	NA	0.43373694842784
H3K9ac	MAFK	1	1	3	0.43373694842784	NA	0.43373694842784
H3K9ac	ZC3H11A	1	1	3	0.43373694842784	NA	0.43373694842784
H3K9ac	ZNF384	1	1	3	0.43373694842784	NA	0.43373694842784
H3K9me3	SETDB1	1	1	3	0.276763167401749	NA	0.276763167401749
5fC	RNAPII_S2P	0	0	4	0.0551262809365641	NA	0.0551262809365641
5hmC	LSD1	1	1	4	0.0502288348737508	NA	0.0502288348737508
